id;value
6139;58013201
6140;58013301
6141;58013401
6142;58013501
6143;58013601
6144;58019001
6145;58021101
6146;58021999
6147;58022001
6148;58023001
6149;58030001
6150;58030002
6151;58030003
6152;58030004
6153;58030099
6154;58041001
6155;58042101
6156;58042901
6157;58043001
6158;58050001
6159;58061001
6160;58061099
6161;58062001
6162;58062099
6163;58063101
6164;58063201
6165;58063901
6166;58063999
6167;58064001
6168;58064099
6169;58071001
6170;58079099
6171;58081001
6172;58089099
6173;58090001
6174;58101001
6175;58109101
6176;58109201
6177;58109901
6178;58110001
6179;59011001
6180;59019001
6181;59019002
6182;59019099
6183;59021001
6184;59022001
6185;59029099
6186;59031001
6187;59031099
6188;59032001
6189;59032099
6190;59039001
6191;59039002
6192;59039099
6193;59041001
6194;59049001
6195;59049002
6196;59050001
6197;59061001
6198;59069101
6199;59069199
6200;59069901
6201;59069902
6202;59069903
6203;59069999
6204;59070001
6205;59070002
6206;59070003
6207;59070004
6208;59070005
6209;59070006
6210;59070099
6211;59080001
6212;59080002
6213;59080003
6214;59080099
6215;59090001
6216;59100001
6217;59111001
6218;59111099
6219;59112001
6220;59113101
6221;59113201
6222;59114001
6223;59119001
6224;59119002
6225;59119003
6226;59119099
6227;60011001
6228;60012101
6229;60012201
6230;60012901
6231;60012902
6232;60012999
6233;60019101
6234;60019201
6235;60019901
6236;60024001
6237;60024099
6238;60029001
6239;60029099
6240;60031001
6241;60032001
6242;60033001
6243;60034001
6244;60039001
6245;60039099
6246;60041001
6247;60041099
6248;60049001
6249;60049099
6250;60052101
6251;60052201
6252;60052301
6253;60052401
6254;60053101
6255;60053201
6256;60053299
6257;60053301
6258;60053401
6259;60054101
6260;60054201
6261;60054301
6262;60054401
6263;60059001
6264;60059099
6265;60061001
6266;60062101
6267;60062199
6268;60062201
6269;60062299
6270;60062301
6271;60062399
6272;60062401
6273;60062499
6274;60063101
6275;60063201
6276;60063301
6277;60063401
6278;60064101
6279;60064201
6280;60064301
6281;60064401
6282;60069099
6283;61012001
6284;61013001
6285;61013099
6286;61019001
6287;61019099
6288;61021001
6289;61022001
6290;61023001
6291;61023099
6292;61029001
6293;61031001
6294;61031002
6295;61031003
6296;61031004
6297;61031099
6298;61032201
6299;61032301
6300;61032901
6301;61032999
6302;61033101
6303;61033201
6304;61033301
6305;61033399
6306;61033901
6307;61033902
6308;61033999
6309;61034101
6310;61034201
6311;61034299
6312;61034301
6313;61034399
6314;61034901
6315;61034902
6316;61034999
6317;61041301
6318;61041399
6319;61041901
6320;61041902
6321;61041903
6322;61041904
6323;61041905
6324;61041999
6325;61042201
6326;61042301
6327;61042901
6328;61042999
6329;61043101
6330;61043201
6331;61043301
6332;61043399
6333;61043901
6334;61043902
6335;61043999
6336;61044101
6337;61044201
6338;61044301
6339;61044399
6340;61044401
6341;61044499
6342;61044901
6343;61044999
6344;61045101
6345;61045201
6346;61045301
6347;61045399
6348;61045901
6349;61045902
6350;61045999
6351;61046101
6352;61046201
6353;61046299
6354;61046301
6355;61046399
6356;61046901
6357;61046902
6358;61046999
6359;61051001
6360;61051099
6361;61052001
6362;61059001
6363;61059099
6364;61061001
6365;61061099
6366;61062001
6367;61062099
6368;61069001
6369;61069002
6370;61069099
6371;61071101
6372;61071201
6373;61071901
6374;61072101
6375;61072201
6376;61072901
6377;61072999
6378;61079101
6379;61079901
6380;61079902
6381;61079999
6382;61081101
6383;61081901
6384;61082101
6385;61082201
6386;61082901
6387;61083101
6388;61083201
6389;61083901
6390;61083999
6391;61089101
6392;61089199
6393;61089201
6394;61089299
6395;61089901
6396;61089999
6397;61091001
6398;61099001
6399;61099002
6400;61099099
6401;61101101
6402;61101201
6403;61101999
6404;61102001
6405;61102099
6406;61103001
6407;61103002
6408;61103099
6409;61109001
6410;61109099
6411;61112001
6412;61113001
6413;61119001
6414;61119099
6415;61121101
6416;61121201
6417;61121901
6418;61121902
6419;61121999
6420;61122001
6421;61122099
6422;61123101
6423;61123901
6424;61124101
6425;61124901
6426;61130001
6427;61130099
6428;61142001
6429;61143001
6430;61143099
6431;61149001
6432;61149099
6433;61151001
6434;61152101
6435;61152201
6436;61152901
6437;61153001
6438;61159401
6439;61159501
6440;61159601
6441;61159901
6442;61161001
6443;61161099
6444;61169101
6445;61169201
6446;61169301
6447;61169901
6448;61171001
6449;61171099
6450;61178001
6451;61178099
6452;61179001
6453;62011101
6454;62011201
6455;62011299
6456;62011301
6457;62011302
6458;62011399
6459;62011901
6460;62019101
6461;62019201
6462;62019299
6463;62019301
6464;62019399
6465;62019901
6466;62021101
6467;62021201
6468;62021299
6469;62021301
6470;62021302
6471;62021399
6472;62021901
6473;62029101
6474;62029201
6475;62029299
6476;62029301
6477;62029399
6478;62029901
6479;62031101
6480;62031201
6481;62031901
6482;62031902
6483;62031999
6484;62032201
6485;62032301
6486;62032901
6487;62032999
6488;62033101
6489;62033201
6490;62033301
6491;62033399
6492;62033901
6493;62033902
6494;62033903
6495;62033999
6496;62034101
6497;62034201
6498;62034202
6499;62034299
6500;62034301
6501;62034399
6502;62034901
6503;62041101
6504;62041201
6505;62041301
6506;62041399
6507;62041901
6508;62041902
6509;62041903
6510;62041999
6511;62042101
6512;62042201
6513;62042301
6514;62042901
6515;62043101
6516;62043201
6517;62043301
6518;62043302
6519;62043399
6520;62043901
6521;62043902
6522;62043903
6523;62043999
6524;62044101
6525;62044201
6526;62044299
6527;62044301
6528;62044302
6529;62044399
6530;62044401
6531;62044402
6532;62044499
6533;62044901
6534;62044999
6535;62045101
6536;62045201
6537;62045301
6538;62045302
6539;62045399
6540;62045901
6541;62045902
6542;62045903
6543;62045904
6544;62045905
6545;62045999
6546;62046101
6547;62046201
6548;62046299
6549;62046301
6550;62046399
6551;62046901
6552;62046902
6553;62046903
6554;62046999
6555;62052001
6556;62052099
6557;62053001
6558;62053099
6559;62059001
6560;62059002
6561;62059099
6562;62061001
6563;62062001
6564;62062099
6565;62063001
6566;62064001
6567;62064002
6568;62064099
6569;62069001
6570;62069099
6571;62071101
6572;62071901
6573;62072101
6574;62072201
6575;62072901
6576;62072999
6577;62079101
6578;62079901
6579;62079902
6580;62079999
6581;62081101
6582;62081901
6583;62082101
6584;62082201
6585;62082901
6586;62082999
6587;62089101
6588;62089201
6589;62089299
6590;62089901
6591;62089902
6592;62089999
6593;62092001
6594;62093001
6595;62099001
6596;62099099
6597;62101001
6598;62102001
6599;62103001
6600;62104001
6601;62105001
6602;62111101
6603;62111201
6604;62112001
6605;62112099
6606;62113201
6607;62113299
6608;62113301
6609;62113399
6610;62113901
6611;62113902
6612;62113999
6613;62114101
6614;62114201
6615;62114299
6616;62114301
6617;62114399
6618;62114901
6619;62121001
6620;62122001
6621;62123001
6622;62129001
6623;62129099
6624;62132001
6625;62139001
6626;62139099
6627;62141001
6628;62142001
6629;62143001
6630;62144001
6631;62149001
6632;62151001
6633;62152001
6634;62159001
6635;62160001
6636;62171001
6637;62179001
6638;63011001
6639;63012001
6640;63013001
6641;63014001
6642;63019001
6643;63021001
6644;63022101
6645;63022201
6646;63022901
6647;63023101
6648;63023201
6649;63023901
6650;63024001
6651;63025101
6652;63025301
6653;63025901
6654;63025999
6655;63026001
6656;63029101
6657;63029301
6658;63029901
6659;63029999
6660;63031201
6661;63031901
6662;63031999
6663;63039101
6664;63039201
6665;63039299
6666;63039901
6667;63041101
6668;63041999
6669;63049101
6670;63049201
6671;63049301
6672;63049901
6673;63051001
6674;63052001
6675;63053201
6676;63053301
6677;63053999
6678;63059001
6679;63061201
6680;63061901
6681;63061999
6682;63062201
6683;63062901
6684;63062999
6685;63063001
6686;63063099
6687;63064001
6688;63064099
6689;63069101
6690;63069901
6691;63071001
6692;63072001
6693;63079001
6694;63079099
6695;63080001
6696;63090001
6697;63101001
6698;63101099
6699;63109001
6700;63109099
6701;64011001
6702;64019201
6703;64019299
6704;64019901
6705;64019902
6706;64019999
6707;64021201
6708;64021901
6709;64021902
6710;64021903
6711;64021999
6712;64022001
6713;64029101
6714;64029102
6715;64029901
6716;64029902
6717;64029903
6718;64029904
6719;64029905
6720;64029906
6721;64029999
6722;64031201
6723;64031901
6724;64031902
6725;64031999
6726;64032001
6727;64034001
6728;64035101
6729;64035102
6730;64035199
6731;64035901
6732;64035902
6733;64035999
6734;64039101
6735;64039102
6736;64039103
6737;64039104
6738;64039199
6739;64039901
6740;64039902
6741;64039903
6742;64039904
6743;64039905
6744;64039906
6745;64041101
6746;64041102
6747;64041103
6748;64041199
6749;64041901
6750;64041902
6751;64041903
6752;64041999
6753;64042001
6754;64051001
6755;64052001
6756;64052002
6757;64052099
6758;64059001
6759;64059099
6760;64061001
6761;64061002
6762;64061003
6763;64061004
6764;64061005
6765;64061006
6766;64061007
6767;64061099
6768;64062001
6769;64062002
6770;64069101
6771;64069102
6772;64069199
6773;64069901
6774;64069999
6775;65010001
6776;65020001
6777;65040001
6778;65051001
6779;65059001
6780;65059002
6781;65059099
6782;65061001
6783;65069101
6784;65069199
6785;65069901
6786;65069999
6787;65070001
6788;66011001
6789;66019101
6790;66019999
6791;66020001
6792;66032001
6793;66032099
6794;66039001
6795;66039099
6796;67010001
6797;67010099
6798;67021001
6799;67029001
6800;67030001
6801;67041101
6802;67041999
6803;67042001
6804;67049001
6805;68010001
6806;68021001
6807;68021099
6808;68022101
6809;68022301
6810;68022399
6811;68022901
6812;68022999
6813;68029101
6814;68029201
6815;68029301
6816;68029901
6817;68030001
6818;68030099
6819;68041001
6820;68041099
6821;68042101
6822;68042199
6823;68042201
6824;68042202
6825;68042203
6826;68042299
6827;68042301
6828;68042399
6829;68043001
6830;68051001
6831;68051099
6832;68052001
6833;68053001
6834;68061001
6835;68062001
6836;68069099
6837;68071001
6838;68079099
6839;68080001
6840;68091101
6841;68091999
6842;68099001
6843;68101101
6844;68101999
6845;68109101
6846;68109199
6847;68109901
6848;68109999
6849;68114001
6850;68114002
6851;68114003
6852;68114004
6853;68114099
6854;68118101
6855;68118201
6856;68118301
6857;68118399
6858;68118901
6859;68128001
6860;68128002
6861;68128003
6862;68128004
6863;68128005
6864;68128006
6865;68128007
6866;68128008
6867;68128099
6868;68129101
6869;68129201
6870;68129301
6871;68129399
6872;68129901
6873;68129902
6874;68129903
6875;68129904
6876;68129905
6877;68129999
6878;68132001
6879;68132002
6880;68132003
6881;68132004
6882;68132099
6883;68138101
6884;68138199
6885;68138901
6886;68138902
6887;68138999
6888;68141001
6889;68141099
6890;68149099
6891;68151001
6892;68151002
6893;68151003
6894;68151004
6895;68151099
6896;68152001
6897;68159101
6898;68159199
6899;68159901
6900;68159999
6901;69010001
6902;69021001
6903;69022001
6904;69029001
6905;69029002
6906;69029003
6907;69029099
6908;69031001
6909;69031002
6910;69031099
6911;69032001
6912;69032002
6913;69032003
6914;69032004
6915;69032005
6916;69032099
6917;69039001
6918;69039099
6919;69041001
6920;69049099
6921;69051001
6922;69059001
6923;69059099
6924;69060001
6925;69071001
6926;69079099
6927;69081001
6928;69089001
6929;69089099
6930;69091101
6931;69091102
6932;69091103
6933;69091104
6934;69091105
6935;69091199
6936;69091201
6937;69091999
6938;69099099
6939;69101001
6940;69109001
6941;69109099
6942;69111001
6943;69119099
6944;69120001
6945;69120099
6946;69131001
6947;69139099
6948;69141001
6949;69149099
6950;70010001
6951;70021001
6952;70022001
6953;70022002
6954;70022003
6955;70022004
6956;70022099
6957;70023101
6958;70023102
6959;70023199
6960;70023201
6961;70023999
6962;70031201
6963;70031299
6964;70031901
6965;70031999
6966;70032001
6967;70033001
6968;70042001
6969;70042002
6970;70042099
6971;70049001
6972;70049099
6973;70051001
6974;70051099
6975;70052101
6976;70052102
6977;70052199
6978;70052901
6979;70052902
6980;70052903
6981;70052904
6982;70052999
6983;70053001
6984;70060001
6985;70060002
6986;70060003
6987;70060099
6988;70071101
6989;70071102
6990;70071103
6991;70071199
6992;70071901
6993;70071999
6994;70072101
6995;70072102
6996;70072103
6997;70072199
6998;70072999
6999;70080001
7000;70091001
7001;70091002
7002;70091003
7003;70091004
7004;70091099
7005;70099101
7006;70099199
7007;70099201
7008;70101001
7009;70101099
7010;70102001
7011;70109001
7012;70109002
7013;70109003
7014;70109099
7015;70111001
7016;70111002
7017;70111003
7018;70111004
7019;70111099
7020;70112001
7021;70112002
7022;70112003
7023;70112004
7024;70112099
7025;70119001
7026;70119099
7027;70131001
7028;70132201
7029;70132801
7030;70132899
7031;70133301
7032;70133701
7033;70133702
7034;70133703
7035;70133799
7036;70134101
7037;70134201
7038;70134901
7039;70134902
7040;70134903
7041;70134904
7042;70134999
7043;70139101
7044;70139999
7045;70140001
7046;70140002
7047;70140003
7048;70140004
7049;70140099
7050;70151001
7051;70159099
7052;70161001
7053;70169099
7054;70171001
7055;70171002
7056;70171003
7057;70171004
7058;70171005
7059;70171006
7060;70171007
7061;70171008
7062;70171009
7063;70171010
7064;70171011
7065;70171012
7066;70171013
7067;70171099
7068;70172001
7069;70172002
7070;70172003
7071;70172099
7072;70179001
7073;70179002
7074;70179003
7075;70179004
7076;70179005
7077;70179099
7078;70181001
7079;70182001
7080;70182099
7081;70189001
7082;70189099
7083;70191101
7084;70191201
7085;70191999
7086;70193101
7087;70193201
7088;70193901
7089;70193902
7090;70193903
7091;70193904
7092;70193999
7093;70194001
7094;70194099
7095;70195101
7096;70195199
7097;70195201
7098;70195299
7099;70195901
7100;70195999
7101;70199001
7102;70199002
7103;70199003
7104;70199004
7105;70199005
7106;70199006
7107;70199007
7108;70199008
7109;70199099
7110;70200001
7111;70200002
7112;70200003
7113;70200004
7114;70200005
7115;70200099
7116;71011001
7117;71011099
7118;71012101
7119;71012201
7120;71012299
7121;71021001
7122;71022101
7123;71022999
7124;71023101
7125;71023999
7126;71031001
7127;71039101
7128;71039999
7129;71041001
7130;71042001
7131;71049099
7132;71051001
7133;71059099
7134;71061001
7135;71069101
7136;71069201
7137;71070001
7138;71081101
7139;71081201
7140;71081301
7141;71082001
7142;71082099
7143;71090001
7144;71101101
7145;71101999
7146;71102101
7147;71102999
7148;71103101
7149;71103999
7150;71104101
7151;71104999
7152;71110001
7153;71123001
7154;71129101
7155;71129199
7156;71129201
7157;71129999
7158;71131101
7159;71131102
7160;71131199
7161;71131901
7162;71131902
7163;71131903
7164;71131999
7165;71132001
7166;71141101
7167;71141999
7168;71142001
7169;71151001
7170;71159001
7171;71159099
7172;71161001
7173;71162001
7174;71171101
7175;71171901
7176;71171999
7177;71179001
7178;71179099
7179;71181001
7180;71189099
7181;72011001
7182;72012001
7183;72015001
7184;72015099
7185;72021101
7186;72021999
7187;72022101
7188;72022199
7189;72022999
7190;72023001
7191;72024101
7192;72024999
7193;72025001
7194;72026001
7195;72027001
7196;72028001
7197;72029101
7198;72029102
7199;72029103
7200;72029201
7201;72029299
7202;72029301
7203;72029901
7204;72029902
7205;72029903
7206;72029999
7207;72031001
7208;72039099
7209;72041001
7210;72042101
7211;72042999
7212;72043001
7213;72044101
7214;72044999
7215;72045001
7216;72051001
7217;72052101
7218;72052999
7219;72061001
7220;72069099
7221;72071101
7222;72071201
7223;72071299
7224;72071999
7225;72072001
7226;72072099
7227;72081001
7228;72081002
7229;72081099
7230;72082501
7231;72082599
7232;72082601
7233;72082701
7234;72083601
7235;72083701
7236;72083801
7237;72083901
7238;72084001
7239;72084099
7240;72085101
7241;72085102
7242;72085103
7243;72085201
7244;72085301
7245;72085401
7246;72089099
7247;72091501
7248;72091502
7249;72091503
7250;72091599
7251;72091601
7252;72091701
7253;72091801
7254;72092501
7255;72092601
7256;72092701
7257;72092801
7258;72099099
7259;72101101
7260;72101201
7261;72101202
7262;72101203
7263;72101299
7264;72102001
7265;72103001
7266;72103099
7267;72104101
7268;72104199
7269;72104901
7270;72104902
7271;72104903
7272;72104904
7273;72104999
7274;72105001
7275;72105002
7276;72105099
7277;72106101
7278;72106901
7279;72106999
7280;72107001
7281;72107099
7282;72109001
7283;72109099
7284;72111301
7285;72111401
7286;72111402
7287;72111499
7288;72111901
7289;72111902
7290;72111903
7291;72111904
7292;72111999
7293;72112301
7294;72112302
7295;72112399
7296;72112901
7297;72112902
7298;72112903
7299;72112999
7300;72119099
7301;72121001
7302;72121002
7303;72121099
7304;72122001
7305;72122002
7306;72122099
7307;72123001
7308;72123002
7309;72123099
7310;72124001
7311;72124002
7312;72124003
7313;72124099
7314;72125001
7315;72126001
7316;72126002
7317;72126003
7318;72126099
7319;72131001
7320;72132001
7321;72139101
7322;72139102
7323;72139901
7324;72139999
7325;72141001
7326;72142001
7327;72142099
7328;72143001
7329;72149101
7330;72149102
7331;72149199
7332;72149901
7333;72149902
7334;72149999
7335;72151001
7336;72155001
7337;72155099
7338;72159099
7339;72161001
7340;72162101
7341;72162201
7342;72163101
7343;72163102
7344;72163199
7345;72163201
7346;72163202
7347;72163299
7348;72163301
7349;72164001
7350;72165001
7351;72165099
7352;72166101
7353;72166102
7354;72166199
7355;72166901
7356;72166902
7357;72166999
7358;72169101
7359;72169999
7360;72171001
7361;72171099
7362;72172001
7363;72172099
7364;72173001
7365;72173099
7366;72179099
7367;72181001
7368;72189101
7369;72189999
7370;72191101
7371;72191201
7372;72191299
7373;72191301
7374;72191401
7375;72192101
7376;72192201
7377;72192301
7378;72192401
7379;72193101
7380;72193201
7381;72193299
7382;72193301
7383;72193401
7384;72193501
7385;72193599
7386;72199099
7387;72201101
7388;72201201
7389;72202001
7390;72202002
7391;72202099
7392;72209099
7393;72210001
7394;72221101
7395;72221199
7396;72221999
7397;72222001
7398;72223001
7399;72223099
7400;72224001
7401;72230001
7402;72230099
7403;72241001
7404;72241002
7405;72241003
7406;72241004
7407;72241005
7408;72241099
7409;72249001
7410;72249002
7411;72249099
7412;72251101
7413;72251999
7414;72253001
7415;72253002
7416;72253003
7417;72253004
7418;72253005
7419;72253006
7420;72253099
7421;72254001
7422;72254002
7423;72254003
7424;72254004
7425;72254005
7426;72254099
7427;72255001
7428;72255002
7429;72255003
7430;72255004
7431;72255005
7432;72255006
7433;72255099
7434;72259101
7435;72259201
7436;72259999
7437;72261101
7438;72261999
7439;72262001
7440;72269101
7441;72269102
7442;72269103
7443;72269104
7444;72269105
7445;72269106
7446;72269199
7447;72269201
7448;72269202
7449;72269203
7450;72269204
7451;72269205
7452;72269299
7453;72269901
7454;72269902
7455;72269999
7456;72271001
7457;72272001
7458;72279001
7459;72279099
7460;72281001
7461;72281099
7462;72282001
7463;72282099
7464;72283001
7465;72283099
7466;72284001
7467;72284099
7468;72285001
7469;72285099
7470;72286001
7471;72286099
7472;72287001
7473;72288001
7474;72292001
7475;72299001
7476;72299002
7477;72299003
7478;72299004
7479;72299099
7480;73011001
7481;73012001
7482;73021001
7483;73021099
7484;73023001
7485;73024001
7486;73024099
7487;73029001
7488;73029002
7489;73029099
7490;73030001
7491;73030099
7492;73041101
7493;73041102
7494;73041103
7495;73041104
7496;73041105
7497;73041199
7498;73041901
7499;73041902
7500;73041903
7501;73041904
7502;73041905
7503;73041999
7504;73042201
7505;73042202
7506;73042203
7507;73042299
7508;73042301
7509;73042302
7510;73042303
7511;73042399
7512;73042401
7513;73042402
7514;73042403
7515;73042404
7516;73042405
7517;73042406
7518;73042499
7519;73042901
7520;73042902
7521;73042903
7522;73042904
7523;73042905
7524;73042906
7525;73042999
7526;73043101
7527;73043102
7528;73043103
7529;73043104
7530;73043105
7531;73043106
7532;73043107
7533;73043108
7534;73043109
7535;73043110
7536;73043199
7537;73043901
7538;73043902
7539;73043903
7540;73043904
7541;73043905
7542;73043906
7543;73043907
7544;73043908
7545;73043909
7546;73043999
7547;73044101
7548;73044102
7549;73044199
7550;73044901
7551;73044999
7552;73045101
7553;73045102
7554;73045103
7555;73045104
7556;73045105
7557;73045106
7558;73045107
7559;73045108
7560;73045109
7561;73045110
7562;73045111
7563;73045199
7564;73045901
7565;73045902
7566;73045903
7567;73045904
7568;73045905
7569;73045906
7570;73045907
7571;73045908
7572;73045909
7573;73045910
7574;73045999
7575;73049099
7576;73051101
7577;73051199
7578;73051201
7579;73051299
7580;73051901
7581;73051999
7582;73052001
7583;73052099
7584;73053101
7585;73053102
7586;73053103
7587;73053104
7588;73053105
7589;73053106
7590;73053199
7591;73053901
7592;73053902
7593;73053903
7594;73053904
7595;73053905
7596;73053999
7597;73059001
7598;73059099
7599;73061101
7600;73061999
7601;73062101
7602;73062999
7603;73063001
7604;73063002
7605;73063099
7606;73064001
7607;73064099
7608;73065001
7609;73065099
7610;73066101
7611;73066999
7612;73069099
7613;73071101
7614;73071199
7615;73071901
7616;73071902
7617;73071903
7618;73071904
7619;73071905
7620;73071906
7621;73071999
7622;73072101
7623;73072201
7624;73072299
7625;73072301
7626;73072399
7627;73072999
7628;73079101
7629;73079201
7630;73079299
7631;73079301
7632;73079901
7633;73079902
7634;73079903
7635;73079904
7636;73079905
7637;73079999
7638;73081001
7639;73082001
7640;73082099
7641;73083001
7642;73083099
7643;73084001
7644;73089001
7645;73089002
7646;73089099
7647;73090001
7648;73090002
7649;73090003
7650;73090099
7651;73101001
7652;73101002
7653;73101003
7654;73101004
7655;73101099
7656;73102101
7657;73102901
7658;73102902
7659;73102903
7660;73102904
7661;73102905
7662;73102999
7663;73110001
7664;73110002
7665;73110003
7666;73110004
7667;73110099
7668;73121001
7669;73121002
7670;73121003
7671;73121004
7672;73121005
7673;73121006
7674;73121007
7675;73121008
7676;73121009
7677;73121010
7678;73121099
7679;73129099
7680;73130001
7681;73141201
7682;73141401
7683;73141901
7684;73141902
7685;73141999
7686;73142001
7687;73143101
7688;73143999
7689;73144101
7690;73144201
7691;73144999
7692;73145001
7693;73151101
7694;73151102
7695;73151103
7696;73151104
7697;73151105
7698;73151199
7699;73151201
7700;73151202
7701;73151299
7702;73151901
7703;73151902
7704;73151903
7705;73151999
7706;73152001
7707;73158101
7708;73158102
7709;73158199
7710;73158201
7711;73158202
7712;73158299
7713;73158901
7714;73158902
7715;73158999
7716;73159001
7717;73160001
7718;73170001
7719;73170002
7720;73170003
7721;73170004
7722;73170099
7723;73181101
7724;73181201
7725;73181301
7726;73181401
7727;73181501
7728;73181502
7729;73181503
7730;73181504
7731;73181505
7732;73181506
7733;73181507
7734;73181508
7735;73181509
7736;73181510
7737;73181599
7738;73181601
7739;73181602
7740;73181603
7741;73181604
7742;73181605
7743;73181901
7744;73181902
7745;73181999
7746;73182101
7747;73182199
7748;73182201
7749;73182299
7750;73182301
7751;73182399
7752;73182401
7753;73182402
7754;73182499
7755;73182901
7756;73182999
7757;73192001
7758;73193001
7759;73199001
7760;73199099
7761;73201001
7762;73201099
7763;73202001
7764;73202002
7765;73202003
7766;73202004
7767;73202099
7768;73209001
7769;73209002
7770;73209003
7771;73209099
7772;73211101
7773;73211102
7774;73211199
7775;73211201
7776;73211901
7777;73218101
7778;73218199
7779;73218201
7780;73218299
7781;73218901
7782;73219001
7783;73219002
7784;73219003
7785;73219004
7786;73219005
7787;73219006
7788;73219007
7789;73219099
7790;73221101
7791;73221199
7792;73221901
7793;73221999
7794;73229001
7795;73229099
7796;73231001
7797;73239101
7798;73239102
7799;73239199
7800;73239201
7801;73239202
7802;73239203
7803;73239299
7804;73239301
7805;73239302
7806;73239303
7807;73239304
7808;73239399
7809;73239401
7810;73239402
7811;73239403
7812;73239404
7813;73239499
7814;73239999
7815;73241001
7816;73242101
7817;73242999
7818;73249001
7819;73249002
7820;73249003
7821;73249099
7822;73251001
7823;73251002
7824;73251003
7825;73251004
7826;73251099
7827;73259101
7828;73259102
7829;73259199
7830;73259901
7831;73259902
7832;73259903
7833;73259904
7834;73259905
7835;73259906
7836;73259999
7837;73261101
7838;73261102
7839;73261199
7840;73261901
7841;73261902
7842;73261903
7843;73261904
7844;73261905
7845;73261906
7846;73261907
7847;73261908
7848;73261909
7849;73261910
7850;73261911
7851;73261912
7852;73261913
7853;73261914
7854;73261999
7855;73262001
7856;73262002
7857;73262003
7858;73262004
7859;73262005
7860;73262099
7861;73269001
7862;73269002
7863;73269003
7864;73269004
7865;73269005
7866;73269006
7867;73269007
7868;73269008
7869;73269009
7870;73269010
7871;73269011
7872;73269012
7873;73269013
7874;73269014
7875;73269015
7876;73269016
7877;73269017
7878;73269099
7879;74010001
7880;74010002
7881;74020001
7882;74031101
7883;74031201
7884;74031301
7885;74031999
7886;74032101
7887;74032201
7888;74032901
7889;74032999
7890;74040001
7891;74040002
7892;74040099
7893;74050001
7894;74061001
7895;74062001
7896;74071001
7897;74071002
7898;74071099
7899;74072101
7900;74072102
7901;74072199
7902;74072901
7903;74072902
7904;74072903
7905;74072904
7906;74072905
7907;74072999
7908;74081101
7909;74081199
7910;74081901
7911;74081902
7912;74081999
7913;74082101
7914;74082201
7915;74082299
7916;74082999
7917;74091101
7918;74091999
7919;74092101
7920;74092999
7921;74093101
7922;74093999
7923;74094001
7924;74099001
7925;74101101
7926;74101201
7927;74102101
7928;74102102
7929;74102103
7930;74102199
7931;74102201
7932;74111001
7933;74111002
7934;74111003
7935;74111004
7936;74111099
7937;74112101
7938;74112102
7939;74112103
7940;74112104
7941;74112105
7942;74112199
7943;74112201
7944;74112202
7945;74112203
7946;74112204
7947;74112299
7948;74112901
7949;74112902
7950;74112903
7951;74112904
7952;74112999
7953;74121001
7954;74122001
7955;74130001
7956;74130099
7957;74151001
7958;74151099
7959;74152101
7960;74152901
7961;74152999
7962;74153301
7963;74153302
7964;74153399
7965;74153901
7966;74153999
7967;74181101
7968;74181999
7969;74182001
7970;74191001
7971;74199101
7972;74199102
7973;74199103
7974;74199104
7975;74199105
7976;74199106
7977;74199199
7978;74199901
7979;74199902
7980;74199903
7981;74199904
7982;74199905
7983;74199906
7984;74199907
7985;74199908
7986;74199909
7987;74199910
7988;74199911
7989;74199912
7990;74199913
7991;74199914
7992;74199915
7993;74199916
7994;74199999
7995;75011001
7996;75012001
7997;75021001
7998;75022001
7999;75030001
8000;75040001
8001;75051101
8002;75051201
8003;75052101
8004;75052201
8005;75061001
8006;75061099
8007;75062001
8008;75062099
8009;75071101
8010;75071201
8011;75072001
8012;75081001
8013;75089001
8014;75089002
8015;75089003
8016;75089099
8017;76011001
8018;76011099
8019;76012001
8020;76012099
8021;76020001
8022;76020099
8023;76031001
8024;76032001
8025;76041001
8026;76041002
8027;76041099
8028;76042101
8029;76042901
8030;76042902
8031;76042999
8032;76051101
8033;76051199
8034;76051999
8035;76052101
8036;76052102
8037;76052199
8038;76052901
8039;76052902
8040;76052999
8041;76061101
8042;76061199
8043;76061201
8044;76061202
8045;76061203
8046;76061299
8047;76069101
8048;76069199
8049;76069201
8050;76069299
8051;76071101
8052;76071901
8053;76071902
8054;76071903
8055;76071999
8056;76072001
8057;76072099
8058;76081001
8059;76081002
8060;76081003
8061;76081099
8062;76082001
8063;76082002
8064;76082003
8065;76082099
8066;76090001
8067;76090099
8068;76101001
8069;76109001
8070;76109099
8071;76110001
8072;76121001
8073;76129001
8074;76129099
8075;76130001
8076;76141001
8077;76149099
8078;76151101
8079;76151901
8080;76151999
8081;76152001
8082;76161001
8083;76161002
8084;76161003
8085;76161099
8086;76169101
8087;76169901
8088;76169902
8089;76169903
8090;76169904
8091;76169905
8092;76169906
8093;76169907
8094;76169908
8095;76169909
8096;76169910
8097;76169911
8098;76169912
8099;76169913
8100;76169914
8101;76169915
8102;76169999
8103;78011001
8104;78019101
8105;78019999
8106;78020001
8107;78041101
8108;78041999
8109;78042001
8110;78060001
8111;78060002
8112;78060099
8113;79011101
8114;79011201
8115;79012001
8116;79020001
8117;79031001
8118;79039099
8119;79040001
8120;79050001
8121;79070001
8122;79070099
8123;80011001
8124;80012001
8125;80020001
8126;80030001
8127;80070001
8128;80070002
8129;80070003
8130;80070099
8131;81011001
8132;81019401
8133;81019601
8134;81019602
8135;81019699
8136;81019701
8137;81019901
